student_id,name,department,enrollment_year,gender,age,semester,gpa,attendance_rate,study_hours_weekly,math_score,science_score,english_score,programming_score,extracurricular_count,library_visits,mental_health_score,has_scholarship,internship_status,total_score,performance_category,pass_status
STU0125,Student_125,Computer Science,2022,Male,22,3,2.955575289106863,87.09659415274626,6.6214985687588666,88.14070188794692,100.0,80.60085994615163,74.25674256320215,3,7,81.05185162475381,0,Completed,85.74957609932517,Good,1
STU0126,Student_126,Engineering,2024,Male,18,1,2.6401912833554944,80.08363814367952,6.549441731772482,97.09006013626473,88.66844546735871,83.8831200542345,91.74209374731299,3,11,41.106233932275046,0,None,90.34592985129274,Excellent,1
STU0127,Student_127,Arts,2024,Female,22,1,3.270443123455602,93.0712259663731,26.452443764656312,65.94029061046156,84.88493305205296,92.49504900706158,98.42819187285423,0,10,43.985531857950036,1,None,85.4371161356076,Good,1
STU0128,Student_128,Arts,2022,Female,20,3,2.3157803172185742,75.26453800295532,23.359290244036174,71.5567701695948,62.68434700153997,66.6722260252035,78.18437390093467,2,7,88.9707151089535,0,None,69.77442927431824,Poor,1
STU0129,Student_129,Computer Science,2022,Male,19,6,3.361583857092391,89.7635776935622,5.518114889350556,50.407737562118484,62.54030859043755,76.50560672783044,77.23161810326194,3,5,55.40584502117889,1,Completed,66.6713177459121,Poor,1
STU0130,Student_130,Engineering,2022,Male,20,1,3.126198706850666,90.05470159166627,36.7642657275425,69.1129334090869,81.51258578570224,72.27431251243759,89.00200246359438,3,3,55.81552570352769,1,None,77.97545854270527,Average,1
STU0131,Student_131,Engineering,2022,Male,24,7,2.966981749065879,95.6020990749888,40.0,89.94855765869171,79.74625437321889,83.79153118726124,63.002902024205945,4,5,62.18685777476324,0,Completed,79.12231131084444,Average,1
STU0132,Student_132,Computer Science,2022,Female,23,4,2.4026484663666023,100.0,5.9344120468168535,68.00256931157703,70.63052921990021,92.30222175650788,85.12414276646776,1,4,55.442769352310236,0,Ongoing,79.01486576361322,Average,1
STU0133,Student_133,Computer Science,2022,Male,21,5,3.4568000532848586,88.92415967178766,6.5642071068627965,84.60719692801236,79.69179239534472,74.03025713278926,89.72640360551016,2,9,77.89401518016744,1,None,82.01391251541412,Good,1
STU0134,Student_134,Engineering,2023,Male,22,1,2.9336495801690443,79.91036374292501,10.567191836562902,72.14245341003283,97.06352313652314,56.09695632530562,91.52322291784681,1,11,52.2694366141474,0,Ongoing,79.2065389474271,Average,1
STU0135,Student_135,Medicine,2023,Female,22,4,2.615041582144856,84.74425687808005,40.0,79.86085542332341,86.34482969460359,75.8777925497553,54.88546216496549,2,2,40.513592078387916,0,Completed,74.24223495816194,Average,1
STU0136,Student_136,Engineering,2023,Male,24,2,1.7638688933591755,67.30924095110882,31.350796663391808,57.78462915276499,64.30789788296714,89.13473732017407,71.34102622267483,3,11,87.34534775786176,1,None,70.64207264464525,Average,1
STU0137,Student_137,Engineering,2023,Female,22,4,3.186242547474682,78.05286868910942,1.623268287210814,76.27814174450852,76.66189407428467,85.3762990294988,69.70431446047147,4,13,53.00633850710544,1,None,77.00516232719087,Average,1
STU0138,Student_138,Business,2022,Male,24,5,4.0,80.90717561886896,7.4817450035107145,30.13296043648915,68.34040222976927,84.28186247810577,83.39841736172899,1,10,58.719718499996056,0,Completed,66.5384106265233,Poor,1
STU0139,Student_139,Engineering,2024,Male,20,4,4.0,79.75911602065408,12.090411472022605,72.19655762757023,73.34760100309727,77.2000669812552,88.73042411675178,3,10,82.44786901933682,0,None,77.8686624321686,Average,1
STU0140,Student_140,Medicine,2021,Male,21,3,2.971451871706864,86.52354872033722,10.491477491761023,50.5429013442729,73.0366120124443,67.20969263780214,100.0,2,10,71.0536583263242,0,None,72.69730149862983,Average,1
STU0141,Student_141,Medicine,2022,Female,19,5,2.89889396981911,76.775800676178,3.2325249001226615,93.08991774820224,72.26825300875194,85.15294321624468,75.07048327484698,1,11,86.685118879155,1,None,81.39539931201146,Good,1
STU0142,Student_142,Computer Science,2021,Female,23,6,3.4343871280375122,96.21030667324472,29.365451054337797,86.66111029146766,62.93837553631926,71.65718189965375,75.03398502367101,1,11,82.677131574801,1,Completed,74.07266318777792,Average,1
STU0143,Student_143,Engineering,2024,Female,19,2,2.7008072804058543,85.00207064918197,16.94879457282085,82.00006472949121,76.46814382178172,100.0,98.09540826430246,3,8,63.198540315123154,1,Completed,89.14090420389385,Good,1
STU0144,Student_144,Engineering,2023,Male,20,3,3.350895949909733,84.90699678861385,27.29390274449161,97.8150934073907,71.27270835783229,85.70507208354516,86.15207713942428,1,7,85.32879823729026,0,Completed,85.23623774704811,Good,1
STU0145,Student_145,Computer Science,2024,Female,23,6,3.583040139192345,81.72105283487082,29.359875102081425,60.766252187627444,42.84661571997278,74.1935169744605,99.74712115663164,4,8,72.51659721689583,1,None,69.3883765096731,Poor,1
STU0146,Student_146,Computer Science,2022,Male,22,4,3.813466611942154,86.55190683858979,20.69608960754627,100.0,100.0,73.88614752611372,86.04219204213771,4,6,61.02418136964483,1,Ongoing,89.98208489206286,Good,1
STU0147,Student_147,Business,2023,Male,18,5,3.1499229617600237,93.25098264667635,8.676147708571158,88.98287346390578,91.06523585060006,79.07055793386412,65.80036733801421,3,11,74.35602434452771,0,Ongoing,81.22975864659604,Good,1
STU0148,Student_148,Engineering,2022,Female,20,2,3.098163124911517,76.32869784289099,14.145171891405747,71.4516706917158,73.48439130090004,77.60498077978251,63.336203033110706,2,7,50.358062202362596,0,None,71.46931145137728,Average,1
STU0149,Student_149,Computer Science,2023,Male,20,3,2.7610087066217197,78.41883510924744,2.621827336099551,92.03430220774416,78.22582859688718,91.16833775529955,60.27882851317499,3,10,82.50771553713086,1,None,80.42682426827646,Good,1
STU0150,Student_150,Computer Science,2021,Male,21,6,2.7865598229800703,81.96273971223336,16.796562183743355,58.40559731382549,63.940147832189254,81.86416169744047,91.26872568661862,4,9,80.56178182521708,0,Ongoing,73.86965813251845,Average,1
STU0151,Student_151,Medicine,2021,Male,19,6,3.0867605540492367,71.54129076526785,2.9631103409085324,62.632287577084895,98.34867453373039,72.68368261091472,98.64035552321812,0,11,71.80537662225754,0,Ongoing,83.07625006123703,Good,1
STU0152,Student_152,Computer Science,2021,Male,20,2,3.383682753408089,76.80742140278502,17.760081805537144,65.8711541514045,100.0,98.90440685155782,100.0,0,6,41.22590462644028,0,Completed,91.19389025074058,Excellent,1
STU0153,Student_153,Computer Science,2024,Male,20,7,3.656792313116625,80.23779126455341,3.9126454666509694,67.06533437903977,79.8803247389583,80.49308331520223,93.80347465252537,1,5,87.31607180677673,0,Ongoing,80.31055427143141,Good,1
STU0154,Student_154,Engineering,2022,Female,22,4,2.7984105246598276,93.74389180712727,1.8758193351924424,59.15163535859621,90.28236773022414,87.68839675968897,98.2797400854898,1,6,76.55639026386187,0,Completed,83.85053498349978,Good,1
STU0155,Student_155,Medicine,2024,Male,22,2,3.946344284479761,87.62561329001925,2.7099647841457273,93.34624600642988,80.10344134720708,73.91773492555241,73.87977134284841,0,10,69.65562479683173,0,None,80.31179840550945,Good,1
STU0156,Student_156,Computer Science,2021,Female,23,6,3.0644381994787158,86.93589911367545,0.029911832395659387,71.11718399445253,61.95929473348883,83.63115627744523,65.810178565586,4,10,67.2900028123144,1,Completed,70.62945339274316,Average,1
STU0157,Student_157,Business,2022,Female,24,1,3.189316352825782,93.50897962167971,19.027116177693962,80.2875745253532,73.05811957243611,83.11109991143195,93.90111065384575,1,7,61.949211590415956,1,Completed,82.58947616576675,Good,1
STU0158,Student_158,Arts,2021,Male,24,3,2.8263941604260885,83.62628211600604,19.77398806475702,66.44472950379479,79.58313560126348,61.10350707903847,87.84753053135161,3,5,64.83293856219818,1,Ongoing,73.74472567886208,Average,1
STU0159,Student_159,Computer Science,2024,Male,18,2,1.9878798698635294,88.9046484992889,10.852034619405767,47.69095049177224,72.54542737507867,100.0,83.5042212407725,3,4,81.53825039342709,0,None,75.93514977690586,Average,1
STU0160,Student_160,Business,2024,Male,24,7,3.642022698180525,83.96778247067503,2.6396563026113236,79.05086037587134,75.37616067077957,92.90644460922547,87.42320072886186,4,11,62.24910935666469,1,Completed,83.68916659618456,Good,1
STU0161,Student_161,Engineering,2024,Female,21,6,3.568421948546217,87.65362349399628,1.3087875228603136,46.31617536870335,76.90320530989062,76.02804683854012,86.52459675441489,1,13,65.88546785805381,1,Completed,71.44300606788724,Average,1
STU0162,Student_162,Business,2021,Male,18,4,3.0593362214408937,79.17241342388418,0.289714384757245,73.97048930871797,77.02945802561446,68.97730259544144,99.97343603794985,3,5,68.08610085539743,0,None,79.98767149193094,Average,1
STU0163,Student_163,Business,2022,Female,23,6,3.233495358612436,60.611828417235714,2.7182996417260186,54.47527441750785,78.6271018859698,83.47561613803552,100.0,1,10,68.49704108169908,0,None,79.1444981103783,Average,1
STU0164,Student_164,Engineering,2022,Male,22,4,3.45796960885205,83.65720837813696,33.22624360724452,100.0,65.27273920324079,80.86697699414397,89.61908493276486,1,5,60.73282125660468,0,Ongoing,83.9397002825374,Good,1
STU0165,Student_165,Computer Science,2021,Female,24,2,2.418727071556729,99.2274813609994,4.146915797427532,88.67044083262083,69.39580621046477,83.55668948563229,93.84124021588099,3,12,67.44700834182404,1,None,83.86604418614971,Good,1
STU0166,Student_166,Arts,2022,Male,19,4,2.935473661326853,94.26215402241593,6.5606381190164065,76.5863068690722,62.58498881160037,81.9157739619409,89.19687573394687,0,10,75.14970918851732,0,Completed,77.57098634414008,Average,1
STU0167,Student_167,Engineering,2021,Male,22,5,3.597132339810914,94.6539748459117,1.669764771164501,93.95560016482003,89.73378659623441,85.06240989305925,75.54362375151534,3,10,56.42793100298205,1,Ongoing,86.07385510140726,Good,1
STU0168,Student_168,Computer Science,2022,Female,21,5,2.5728552884153757,97.36130721806218,3.7723989699252454,62.305260338013966,52.73223669791611,94.47305699391806,92.59190544878396,4,4,67.51644074077058,0,None,75.52561486965803,Average,1
STU0169,Student_169,Computer Science,2023,Female,22,5,3.3467789660833147,85.88657590961438,10.985325015287465,83.15219068005139,91.84308411980311,85.68103205128646,62.47706903597034,2,5,98.9647631068165,0,Ongoing,80.78834397177782,Good,1
STU0170,Student_170,Business,2023,Male,21,7,2.521709097688298,86.97315707405596,14.037940914926098,77.99715650578071,94.63619276715411,69.50344501090059,96.75448173214237,3,13,69.05283489692886,1,Completed,84.72281900399445,Good,1
STU0171,Student_171,Business,2024,Female,21,7,3.4332149912167633,78.8234810456565,4.222564198856804,78.96030122000505,74.37383295620855,93.62562852712452,65.2766788432755,1,6,56.043654327070314,0,None,78.0591103866534,Average,1
STU0172,Student_172,Computer Science,2023,Male,21,1,3.1821792588512583,81.8392714397295,0.891985691815223,94.08530250160152,46.76235494607242,96.40614563488288,86.00124601512626,1,12,54.288822740607266,0,None,80.81376227442077,Good,1
STU0173,Student_173,Engineering,2023,Female,23,7,2.3924340920472456,91.15771149771142,7.439864775350637,85.98738154169703,73.66427325639252,100.0,70.16784458203378,3,5,51.02207391950962,1,Ongoing,82.45487484503084,Good,1
STU0174,Student_174,Computer Science,2023,Female,21,2,3.7823696772285857,97.03884437168816,4.002579626775837,79.33085494237535,77.22979006453417,68.76505966760402,89.74744576304198,2,10,94.40674842508385,1,None,78.76828760938888,Average,1
STU0175,Student_175,Business,2021,Male,21,6,2.8327042116009755,83.60553724319,3.718344442080345,50.17668845657556,65.87282136085304,82.42882013150275,81.52504683700927,3,4,85.12033584574519,0,None,70.00084419648515,Average,1
STU0176,Student_176,Computer Science,2023,Male,19,6,2.7948737814928095,80.49810735148588,40.0,60.59930557080804,71.81737927430109,59.17901296811013,59.67341658571335,2,11,50.65562398863679,0,None,62.81727859973315,Poor,1
STU0177,Student_177,Business,2023,Male,18,1,3.3002845986154714,85.00527958856597,14.368433222264951,73.15936599606414,96.36234238636021,85.53149156379209,87.88979483425871,2,5,73.2055944150736,0,None,85.73574869511879,Good,1
STU0178,Student_178,Engineering,2024,Female,20,7,3.774318674714358,91.01206748929116,12.208667278964178,76.40058561414976,85.97912594762089,74.51799701833227,73.90910912434205,4,8,88.37254088054362,1,None,77.70170442611123,Average,1
STU0179,Student_179,Medicine,2023,Female,18,4,2.6920890905108017,70.56145183866458,8.062039103669626,58.046944129891145,66.9052306274628,99.23445794824953,94.33605409138717,1,9,69.39297832888795,0,Ongoing,79.63067169924766,Average,1
STU0180,Student_180,Computer Science,2023,Male,21,1,3.230839924923986,62.03819046862762,8.40402876695208,100.0,58.82880996485481,72.25385029981418,82.0185596422817,1,10,62.62578995908097,0,Ongoing,78.27530497673769,Average,1
STU0181,Student_181,Engineering,2022,Male,19,4,3.4144082501652866,79.49463150508416,11.677471905297246,97.74591082880359,74.07579218868274,63.10816962032739,87.53589379543253,2,4,100.0,0,None,80.61644160831156,Good,1
STU0182,Student_182,Computer Science,2024,Female,22,4,3.546552803631572,72.79287574085842,17.882136253857077,84.03177480588725,75.43851864779474,75.2873625929748,68.59403462978703,1,7,41.4198276451172,1,None,75.83792266911095,Average,1
STU0183,Student_183,Medicine,2024,Female,19,3,3.288220777638613,79.9185980235269,18.167282525025687,76.08055291925618,83.9543902483598,60.24512228782862,73.74934876001693,0,7,100.0,1,Completed,73.50735355386539,Average,1
STU0184,Student_184,Arts,2024,Female,21,6,3.016486080458339,83.52219681182528,2.8255877433934153,71.81686545148273,71.5761994491881,87.5109945450731,75.57905909458482,2,4,70.8999881328476,1,None,76.62077963508219,Average,1
STU0185,Student_185,Computer Science,2024,Male,19,5,2.7862048896756404,80.46751590976987,10.400590652146258,60.72122309966647,84.13799490434234,59.349169537436794,93.99383472339578,1,18,89.35645195441776,0,Ongoing,74.55055556621033,Average,1
STU0186,Student_186,Business,2024,Male,24,7,3.2430719415231875,99.52467534470745,7.964356000111084,76.16220777778294,100.0,80.28457581183159,100.0,0,7,51.99080231076512,1,Ongoing,89.11169589740364,Good,1
STU0187,Student_187,Arts,2024,Male,19,4,2.6639304940071966,88.2674476460232,30.664239798999276,78.86628810214125,87.78601226933115,59.22188180143803,70.72759547559973,4,7,59.11623552926034,0,Ongoing,74.15044441212754,Average,1
STU0188,Student_188,Business,2021,Female,21,3,1.7393247582526965,88.00474359610828,14.97141851585565,56.37359136777563,77.42293791203073,76.79702195463358,97.07587402520753,1,1,53.800648859202994,0,None,76.91735631491187,Average,1
STU0189,Student_189,Engineering,2023,Male,23,6,3.418279902078834,91.22207144043402,11.405469427608434,80.01264625867346,75.80219434736047,96.43378155804534,51.62451615184017,0,8,68.48453231486313,1,None,75.96828457897986,Average,1
STU0190,Student_190,Computer Science,2024,Female,24,5,3.6519674205430976,73.61166882219231,1.8392048519041029,72.67111426762877,73.71992238984154,83.60647891435795,65.28134838470795,3,8,74.6158921016314,0,None,73.81971598913405,Average,1
STU0191,Student_191,Computer Science,2023,Male,19,4,2.018533782229081,95.39111787420269,13.957285936991036,46.382886631839135,92.16769094942573,71.36506395035066,68.57710161338515,3,6,86.00202994903934,0,None,69.62318578625016,Poor,1
STU0192,Student_192,Arts,2023,Female,20,4,2.6951346476450313,84.2423571346454,1.869915432080216,62.09422483830747,70.47223864858437,79.68796511060916,63.06487834782989,0,9,44.32816602446846,1,None,68.82982673633272,Poor,1
STU0193,Student_193,Medicine,2021,Female,20,1,3.509577130502599,91.70480617241212,6.169378715530956,68.79591699867534,78.5426725079998,80.18016872044447,59.82976254297388,2,4,72.35325906613133,0,Ongoing,71.83713019252338,Average,1
STU0194,Student_194,Business,2024,Female,19,1,4.0,74.28142766959844,2.3119945840113787,100.0,78.61437482257303,84.72630345843406,87.78198476992917,2,6,83.42363301923963,0,Ongoing,87.78066576273407,Good,1
STU0195,Student_195,Engineering,2022,Male,23,6,3.2103968538377043,69.46241233983936,17.668419574744327,83.34829686800637,71.97858968626161,66.33141636719174,79.00305223180995,1,12,86.23278956746495,0,Ongoing,75.16533878831741,Average,1
STU0196,Student_196,Engineering,2021,Male,22,5,2.835998529385433,93.17889658025028,3.4648408781916964,54.96777646350163,61.53041342539079,85.92567273847331,87.31167556647154,3,15,63.39221077564858,0,Ongoing,72.43388454845932,Average,1
STU0197,Student_197,Business,2022,Male,21,4,3.10855177944758,88.76409526097517,7.460236944925272,82.29054434126455,81.87569404341201,52.95608368397225,91.66661760570118,2,3,63.578857039553284,1,None,77.1972349185875,Average,1
STU0198,Student_198,Arts,2023,Female,20,6,3.8874382095740927,75.9794844564249,33.90363181330695,51.79044016592452,77.2679523377354,73.70115447636189,85.71863790441547,2,9,68.61963190247279,0,Completed,72.11954622110932,Average,1
STU0199,Student_199,Arts,2023,Female,22,6,2.8770179104377327,76.30336918725305,3.4283045809523034,91.2403658083061,84.00288563323883,75.11726157548455,91.20868446610524,3,6,72.79079056615386,1,None,85.39229937078369,Good,1
STU0200,Student_200,Arts,2021,Female,19,2,2.8004039966748735,96.2543478441477,10.633206442424536,67.93313022273182,71.59679632273,86.33326826071239,81.02654799260823,4,5,89.53896717437368,0,None,76.72243569969561,Average,1
STU0201,Student_201,Business,2021,Female,22,7,2.958628238908984,73.10588107132672,8.152083099513607,73.59545716891243,92.64985558575657,80.22630852676869,65.38209256371957,2,4,51.8485655881448,0,Completed,77.96342846128931,Average,1
STU0202,Student_202,Computer Science,2022,Female,24,1,2.723335695870644,100.0,0.27435439974847725,94.88694971313285,67.47871462545785,65.94436946143713,96.80939853149114,0,13,58.20619414590176,0,Completed,81.27985808287974,Good,1
STU0203,Student_203,Computer Science,2024,Male,18,5,3.261335157997398,75.99379265352131,23.608029516838865,55.692546471236255,98.54448340821472,70.15006874182984,73.75243014106422,1,7,50.02883034031852,1,Completed,74.53488219058626,Average,1
STU0204,Student_204,Arts,2022,Female,20,4,4.0,91.38391925608383,1.07317967294058,54.04322722330513,57.028361882060864,81.98680009547407,68.90165181732604,2,8,76.41631127557517,0,None,65.49001025454152,Poor,1
STU0205,Student_205,Business,2021,Male,19,6,3.361539636558015,81.71381524251015,9.644085218512863,66.24601010480993,83.2172407746827,79.20932658135443,79.50914973873843,2,8,86.5205228839207,1,None,77.04543179989636,Average,1
STU0206,Student_206,Computer Science,2022,Male,21,4,3.0738232489368564,91.03187431082343,12.337849813989791,90.57568276528974,83.70516819031948,74.20875890364253,69.22064712984881,4,9,48.68549868444581,0,None,79.42756424727514,Average,1
STU0207,Student_207,Computer Science,2021,Male,23,2,3.054094365542228,79.55885997885807,14.850127065961377,52.209808867847364,68.45331518470941,75.19166210488021,76.15597465214795,0,10,71.33054960344306,1,None,68.00269020239624,Poor,1
STU0208,Student_208,Business,2022,Male,24,5,2.4184045956516718,83.37207093927705,17.501678940857843,32.517666028341466,83.09272725433215,86.96167997159289,86.81675490188853,1,14,85.43504859967244,1,None,72.34720703903876,Average,1
STU0209,Student_209,Computer Science,2021,Male,19,6,3.64155488857358,85.40919175395722,4.380821953829917,68.23261712386501,93.35422403712191,74.82307427130786,86.87678434944577,2,3,81.76820204429548,1,Completed,80.82167494543513,Good,1
STU0210,Student_210,Computer Science,2021,Female,21,4,3.161081401493599,74.97812544218527,0.15043347546822064,83.27611199866381,51.39817392775123,79.11908755970927,69.43037907004118,1,4,81.59130786797735,1,Ongoing,70.80593813904137,Average,1
STU0211,Student_211,Engineering,2021,Male,23,1,3.1097600432046875,92.40824345420125,19.280110889840977,93.00392624608244,84.03293768988978,100.0,75.17212477871757,3,8,52.15186865660128,0,None,88.05224717867245,Good,1
STU0212,Student_212,Business,2024,Female,23,7,4.0,79.86786433528415,11.506963693090414,68.05257956871901,48.08075015603907,65.76317363116077,97.04066206678341,2,9,81.54151616377202,1,Completed,69.73429135567557,Poor,1
STU0213,Student_213,Business,2022,Male,19,2,3.3493764541828432,82.71400084659982,27.12910216969328,68.82860089325996,66.4120223577215,61.481572684253415,88.94960164827518,2,13,67.21111723472482,0,None,71.41794939587751,Average,1
STU0214,Student_214,Computer Science,2022,Male,24,5,2.8241044749524082,75.05650625391488,25.83812182997169,92.30851101383621,97.54999637881134,87.83589664798606,100.0,3,5,86.05242721831421,0,Ongoing,94.4236010101584,Excellent,1
STU0215,Student_215,Business,2022,Male,22,2,2.9868212018972287,60.0,27.803837047018817,46.95387450456869,71.01861559929534,73.21356938705897,98.52179443238138,4,8,76.73749832852099,0,None,72.4269634808261,Average,1
STU0216,Student_216,Computer Science,2021,Male,22,1,3.774222854598378,83.08972237399831,9.95658301497404,69.17218837225487,63.913440427092326,76.8176247225738,98.02010295983915,2,4,57.767488550354784,0,Ongoing,76.98083912044004,Average,1
STU0217,Student_217,Engineering,2022,Female,23,5,3.2566352052688825,100.0,6.088616997554825,77.85635834887587,75.62474725218382,72.18843621868886,62.569840293618775,1,8,74.18217933331759,0,Ongoing,72.05984552834184,Average,1
STU0218,Student_218,Business,2022,Male,22,2,2.4808610108413167,92.84604287898024,23.52143138747894,81.73828081927552,100.0,77.40199859232487,92.69404492286792,0,5,82.27774090678619,0,Ongoing,87.95858108361709,Good,1
STU0219,Student_219,Business,2021,Female,18,3,3.659614467287602,84.80739620265605,9.002890590484059,67.35289960213676,56.01981303352768,95.98538112096341,81.25650477624325,1,12,62.404538963827484,0,None,75.15364963321778,Average,1
STU0220,Student_220,Arts,2023,Male,23,1,2.865927957230503,82.37109170791733,3.0398636207314356,75.51661517558762,65.38428106032787,88.0212845861812,74.28625475046451,4,6,71.9320298818142,0,Completed,75.80210889314029,Average,1
STU0221,Student_221,Business,2021,Female,23,1,4.0,85.22465892812046,28.962635657601847,37.67508969880516,95.96918019815551,88.62223511886977,84.3522147674554,0,9,49.950856345765274,0,None,76.65467994582146,Average,1
STU0222,Student_222,Business,2022,Female,21,1,3.7400240328573244,90.4711911517521,32.12739997252047,65.12627381499227,100.0,65.83772944207354,95.23296148456078,1,8,78.23547901946019,1,None,81.54924118540664,Good,1
STU0223,Student_223,Computer Science,2021,Female,22,3,2.9763390521706246,73.19187184691155,9.419095140067613,81.80263068831701,76.75882530851659,68.4884626344713,89.01164227405896,1,12,69.15604429560926,1,None,79.01539022634097,Average,1
STU0224,Student_224,Engineering,2023,Male,24,3,3.8405081808675567,96.14321694668872,1.1807743453193678,60.265589486179806,63.13136756968029,51.60921340514573,69.70136678121116,3,11,83.71129588944294,1,Ongoing,61.17688431055425,Poor,1
STU0225,Student_225,Computer Science,2021,Male,23,4,3.233927755263702,92.15381315441245,7.3610830505272435,75.88476332384396,100.0,71.90619178917245,92.39442479029668,4,6,77.81300208816069,0,Ongoing,85.04634497582828,Good,1
STU0226,Student_226,Computer Science,2022,Male,24,6,3.62638683756111,92.18185725707934,24.409267758741574,81.70308751204047,97.13330870099037,89.56703186385658,73.07377441093651,3,7,63.892402090926765,0,None,85.36930062195597,Good,1
STU0227,Student_227,Medicine,2023,Female,18,7,3.4423664086472376,89.38475738809727,34.807269352496505,69.86176198713352,86.1473638531468,85.16946515748371,85.03356366550001,0,3,57.3044666747419,1,Completed,81.55303866581602,Good,1
STU0228,Student_228,Engineering,2024,Male,21,2,2.7768216725045636,85.1961665769399,3.4124089293012765,77.55695656494856,68.25117181275095,77.78486737047876,77.75309905532012,3,10,53.85399749011474,1,Ongoing,75.33652370087461,Average,1
STU0229,Student_229,Arts,2022,Male,19,4,2.878225083841269,91.7286123596682,1.039826934054521,60.55901152073082,77.41164790994355,79.77699716281947,78.93587247570125,4,4,62.388670008268654,1,None,74.17088226729877,Average,1
STU0230,Student_230,Business,2023,Female,24,2,3.7149804087905807,90.91814133741379,31.476363042062143,71.9008308045593,76.07567902746203,73.11114457424594,92.72740165056713,2,9,83.30645054178638,0,None,78.4537640142086,Average,1
STU0231,Student_231,Arts,2023,Male,23,7,3.0326123339467297,81.45959289058976,7.399819311669389,84.15324254383833,81.97021565538694,82.04758882401784,67.43728792257743,2,13,43.6559896944403,0,None,78.90208373645513,Average,1
STU0232,Student_232,Engineering,2024,Female,18,6,2.998175768379002,79.26398227103098,11.705464784057034,77.35459441452652,95.41201725757603,87.65878279480614,100.0,0,13,54.46412833541604,1,Completed,90.10634861672717,Excellent,1
STU0233,Student_233,Business,2021,Male,20,3,2.722438710325324,86.01856295261987,40.0,66.20203095654097,88.55300449364884,63.84113212589527,56.50479502987705,2,11,82.88499139985561,0,None,68.77524065149053,Poor,1
STU0234,Student_234,Engineering,2021,Male,18,6,3.4117995327967305,100.0,1.03325486038691,78.36324606436189,65.0714870761829,82.99647687837349,73.632652434432,3,11,89.93428404627124,0,Completed,75.01596561333756,Average,1
STU0235,Student_235,Computer Science,2022,Female,18,3,4.0,72.60892924346099,15.675419129771246,85.71914685954927,94.51795740023445,89.32434870954667,87.18296645918437,0,6,55.25261975164414,1,None,89.1861048571287,Good,1
STU0236,Student_236,Business,2024,Male,21,7,2.6662335428728636,70.3247473424756,1.1549234713518746,44.25088082133783,81.75758568015786,75.8489971103663,90.18039833009433,4,4,54.29786390827649,1,None,73.00946548548907,Average,1
STU0237,Student_237,Computer Science,2021,Female,19,6,3.212109728336379,86.64760841236517,7.061312945958025,92.38611097433846,86.24478955030699,87.00700612120583,80.59333991199613,0,11,91.10740359357857,0,None,86.55781163946185,Good,1
STU0238,Student_238,Computer Science,2024,Male,20,4,3.9061102777077146,85.50887701856018,24.430423036832217,69.95617891978392,95.59849031134323,100.0,81.1965301579784,0,6,68.14608370648928,0,None,86.68779984727638,Good,1
STU0239,Student_239,Business,2021,Male,22,5,3.1601793043771425,86.73341664370409,8.5234377641928,81.38234899860345,64.66103700583739,78.95657207013107,87.74770119458663,1,3,56.58186431309267,1,None,78.18691481728963,Average,1
STU0240,Student_240,Computer Science,2023,Female,22,4,3.426185898124867,87.439531979085,40.0,92.95870385467842,77.57009305552245,83.93307050005323,78.76502731559248,1,15,85.66926834082929,0,None,83.30672368146165,Good,1
STU0241,Student_241,Medicine,2021,Female,24,2,2.6688032359265605,82.76797745365195,12.282672683365607,54.42489454154301,71.62254538368941,72.61942916338609,100.0,0,4,77.55221194906,1,Ongoing,74.66671727215463,Average,1
STU0242,Student_242,Medicine,2024,Female,18,4,3.4141535486038244,99.89863438602082,5.810594863419712,64.3583849635868,59.18568689561453,81.81251162602051,93.75088759924243,2,14,81.04981039952956,1,None,74.77686777111607,Average,1
STU0243,Student_243,Medicine,2023,Male,21,7,3.1064278674977257,68.99096021523485,3.72906142505505,70.67176956186442,82.16051973125904,84.60271624982303,94.21954091407889,1,7,57.363406273604795,1,Completed,82.91363661425635,Good,1
STU0244,Student_244,Engineering,2023,Female,21,1,3.6928649978399317,76.71502975219754,6.473760883505726,63.24369718313358,100.0,81.94842340270138,68.47380587281415,4,7,75.62238011618958,1,Ongoing,78.41648161466227,Average,1
STU0245,Student_245,Computer Science,2023,Male,22,2,3.7936930257823755,83.96745239850952,6.9909695294063425,100.0,55.91906706593097,69.80304680291144,80.88856205832016,3,11,88.69429241384739,0,Ongoing,76.65266898179064,Average,1
STU0246,Student_246,Medicine,2024,Male,24,6,4.0,68.56811188845833,1.0678275939396757,62.148418592598105,77.61263266740636,82.0636177132545,77.79347671791015,1,5,79.61191540972328,0,Ongoing,74.90453642279229,Average,1
STU0247,Student_247,Engineering,2022,Female,24,2,3.489816586606788,83.24145595567929,6.920397209560821,66.66679830769701,85.68651522089728,94.62195938717636,67.92158074034748,0,8,83.79804877529634,0,Completed,78.72421341402953,Average,1
STU0248,Student_248,Medicine,2022,Male,24,5,3.3628981582910833,100.0,9.36099324699722,78.06583547404465,79.47693841987417,84.48635764514528,87.04229857524074,2,7,91.04713824944353,0,None,82.26785752857622,Good,1
STU0249,Student_249,Medicine,2022,Female,20,3,3.297192150788668,85.20886488295962,19.241872167793815,56.96775710885866,76.64246336981111,89.61987189071841,74.47295939108257,3,3,76.41504579633033,0,Ongoing,74.42576294011768,Average,1
